Part Number,Package,Package,Core,Operating Frequency (MHz) (Processor speed),FLASH Size (Prog),Data0E2PROM0(B),Internal RAM Size,Timers (16 bit) typ,Timers (32 bit) typ,Other timer functions,A/D Converters (12-bit channels) default,A/D Converters (16-bit channels) default,D/A Converters  (12 bit),Comparator,I/Os (High Current),Display controller ,Integrated op-amps,I2C,SPI,I2S,CAN ,USB Type,USART ,UART,Additional Serial Interfaces,Parallel Interfaces ,Crypto-HASH ,TRNG,Supply Voltage (V) min,Supply Voltage (V) max,Supply Current (µA) (Lowest power mode) typ,Supply Current (µA) (Run mode (per Mhz)) typ,Operating Temperature (°C) min,Operating Temperature (°C) max,,,,,,,,,,,,,,,
STM32L100C6-A,Active,Active,ARM Cortex-M3,32,32,2048,4,6,-0,2 x WDG,24-bit down counter,RTC,14,-0,2,2,37,LCD 4x16,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L100R8-A,Active,Active,ARM Cortex-M3,32,64,2048,8,6,-0,2 x WDG,24-bit down counter,RTC,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L100RB-A,Active,Active,ARM Cortex-M3,32,128,2048,16,6,-0,2 x WDG,24-bit down counter,RTC,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L100RC,Active,Active,ARM Cortex-M3,32,256,4096,16,6,-0,2 x WDG,24-bit down counter,RTC,20,-0,2,2,51,LCD 4x32/8x28,-0,2,3,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151C6-A,Active,Active,ARM Cortex-M3,32,32,4096,16,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151C8-A,Active,Active,ARM Cortex-M3,32,64,4096,32,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151CB-A,Active,Active,ARM Cortex-M3,32,128,4096,32,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151CC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,14,-0,2,2,37,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,105,85,,,,,,,,,,,,
STM32L151QC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,40,-0,2,2,109,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151QD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,40,-0,2,2,109,-0,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L151QE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,40,-0,2,2,109,-0,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L151R6-A,Active,Active,ARM Cortex-M3,32,32,4096,16,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151R8-A,Active,Active,ARM Cortex-M3,32,64,4096,32,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151RB,Active,Active,ARM Cortex-M3,32,128,4096,16,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151RB-A,Active,Active,ARM Cortex-M3,32,128,4096,32,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,105,85,,,,,,,,,,,,
STM32L151RC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151RD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2 x WDG,RTC,SysTick,21,-0,2,2,51,-0,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,105,85,,,,,,,,,,,
STM32L151RE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,-0,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L151UC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,-0,-0,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,105,85,,,,,,,,,,,,
STM32L151V8-A,Active,Active,ARM Cortex-M3,32,64,4096,32,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,83,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151VB-A,Active,Active,ARM Cortex-M3,32,128,4096,32,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,83,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151VC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151VD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2 x WDG,RTC,SysTick,25,-0,2,2,83,-0,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L151VD-X,Active,Active,ARM Cortex-M3,32,384,16384,80,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,-0,2,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,195,-40,105,85,,,,,,,,,,,
STM32L151VE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,-0,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,105,85,,,,,,,,,,,,
STM32L151ZC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151ZD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,-0,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L151ZE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,-0,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L152C6-A,Active,Active,ARM Cortex-M3,32,32,4096,16,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,LCD 4x16,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152C8-A,Active,Active,ARM Cortex-M3,32,64,4096,32,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,36,LCD 4x16,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152CB-A,Active,Active,ARM Cortex-M3,32,128,4096,32,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,LCD 4x16,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152CC,Active,Active,ARM Cortex-M3,32,256,8192,32,6,1,2xWDG,RTC,SysTick,14,-0,2,2,37,LCD 4x18,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152QC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,40,-0,2,2,109,LCD 4x44/8x40,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152QD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,40,-0,2,2,109,LCD 4x44/8x40,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L152QE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,40,-0,2,2,109,LCD 4x44/8x40,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L152R6-A,Active,Active,ARM Cortex-M3,32,32,4096,16,6,-0,2xWDG,RTC,SysTick,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152R8-A,Active,Active,ARM Cortex-M3,32,64,4096,32,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152RB-A,Active,Active,ARM Cortex-M3,32,128,4096,32,6,-0,2xWDG,RTC,SysTick,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152RC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152RD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,3,2,3,2,-0,USB Device,5,-0,-0,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,,
STM32L152RE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L431CC,Active,Active,ARM Cortex-M4,80,256,0,64,7,1,2xWDG,RTC,SysTick,10,-0,2,2,38,-0,1,3,3,-0,1,-0,3,1,SAI,Quad SPI,-0,true,1.71,3.6,0.01,80,-40,85,,,,,,,,,,,,,
STM32L431RB,Active,Active,ARM Cortex-M4,80,128,0,64,7,1,2xWDG,RTC,SysTick,16,-0,2,2,52,-0,1,3,3,-0,1,-0,3,1,SAI,Quad SPI,SDIO,-0,true,1.71,3.6,0.01,80,-40,85,,,,,,,,,,,,
STM32L433CC,Active,Active,ARM Cortex-M4,80,256,0,64,7,1,2xWDG,RTC,SysTick,10,-0,2,2,38,LCD 4x19,1,3,3,-0,1,USB Device,3,1,SAI,Quad SPI,-0,true,1.71,3.6,0.01,80,-40,105,85,,,,,,,,,,,,
STM32L451CC,Active,Active,ARM Cortex-M4,80,256,0,160,8,1,2xWDG,RTC,SysTick,10,-0,1,2,38,-0,1,4,3,-0,1,-0,4,1,SAI,DFSDM,FMC,Quad SPI,SDIO,-0,-0,1.71,3.6,0.01,80,-40,-80,125,85,,,,,,,,
STM32L452RE,Active,Active,ARM Cortex-M4,80,512,0,160,8,1,2xWDG,RTC,SysTick,16,-0,1,2,52,LCD 4x44/8x40,1,4,3,-0,1,USB Device,4,1,SAI,DFSDM,FMC,Quad SPI,SDIO,-0,-0,1.71,3.6,0.01,80,-40,125,85,,,,,,,,,
STM32L471QE,Active,Active,ARM Cortex-M4,80,512,0,128,11,2,2xWDG,RTC,SysTick,19,-0,2,2,109,-0,2,3,3,-0,1,-0,5,1,SAI,DFSDM,FMC,Quad SPI,SDIO,-0,true,1.71,3.6,0.03,100,-40,105,85,,,,,,,,,
STM32L471RG,Active,Active,ARM Cortex-M4,80,1024,0,128,11,2,2xWDG,RTC,SysTick,16,-0,2,2,51,-0,2,3,3,-0,1,-0,5,1,SAI,DFSDM,FMC,Quad SPI,SDIO,-0,true,1.71,3.6,0.03,100,-40,85,,,,,,,,,,
STM32L496QG,Active,Active,ARM Cortex-M4,80,1024,0,320,11,2,2xWDG,RTC,SysTick,19,-0,2,2,110,LCD 4x44/8x40,2,4,3,-0,2,USB OTG FS,5,1,SAI,Camera IF,DFSDM,FMC,Quad SPI,SDIO,-0,-0,1.71,3.6,0.03,90,-40,125,85,,,,,,,,
STM32L496ZG,Active,Active,ARM Cortex-M4,80,1024,0,320,11,2,2xWDG,RTC,SysTick,24,-0,2,2,115,LCD 4x44/8x40,2,4,3,-0,2,USB OTG FS,5,1,SAI,Camera IF,DFSDM,FMC,Quad SPI,SDIO,-0,-0,1.71,3.6,0.03,90,-40,125,85,,,,,,,,
STM32L152V8-A,Active,Active,ARM Cortex-M3,32,64,4096,32,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,82,LCD 4x44/8x40,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L100C6,Active,Active,ARM Cortex-M3,32,32,2048,4,6,-0,2 x WDG,24-bit down counter,RTC,14,-0,2,2,37,LCD 4x18,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L100R8,Active,Active,ARM Cortex-M3,32,64,2048,8,6,-0,2 x WDG,24-bit down counter,RTC,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L100RB,Active,Active,ARM Cortex-M3,32,128,2048,10,6,-0,2 x WDG,24-bit down counter,RTC,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.8,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151C6,Active,Active,ARM Cortex-M3,32,32,4096,10,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151C8,Active,Active,ARM Cortex-M3,32,64,4096,10,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151CB,Active,Active,ARM Cortex-M3,32,128,4096,16,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151R6,Active,Active,ARM Cortex-M3,32,32,4096,10,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151R8,Active,Active,ARM Cortex-M3,32,64,4096,10,6,-0,2 x WDG,RTC,SysTick,20,-0,2,2,51,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151RC-A,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151V8,Active,Active,ARM Cortex-M3,32,64,4096,10,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,83,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151VB,Active,Active,ARM Cortex-M3,32,128,4096,16,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,83,-0,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L151VC-A,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2 x WDG,RTC,SysTick,25,-0,2,2,83,-0,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152C6,Active,Active,ARM Cortex-M3,32,32,4096,10,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,LCD 4x18,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152C8,Active,Active,ARM Cortex-M3,32,64,4096,10,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,36,LCD 4x16,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152CB,Active,Active,ARM Cortex-M3,32,128,4096,16,6,-0,2 x WDG,RTC,SysTick,14,-0,2,2,37,LCD 4x18,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152R6,Active,Active,ARM Cortex-M3,32,32,4096,10,6,-0,2xWDG,RTC,SysTick,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152R8,Active,Active,ARM Cortex-M3,32,64,4096,10,6,-0,2xWDG,RTC,SysTick,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152RB,Active,Active,ARM Cortex-M3,32,128,4096,16,6,-0,2xWDG,RTC,SysTick,20,-0,2,2,51,LCD 4x32/8x28,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152RC-A,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152V8,Active,Active,ARM Cortex-M3,32,64,4096,10,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,82,LCD 4x44/8x40,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152VB,Active,Active,ARM Cortex-M3,32,128,4096,16,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,83,LCD 4x44/8x40,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152VB-A,Active,Active,ARM Cortex-M3,32,128,4096,32,6,-0,2 x WDG,RTC,SysTick,24,-0,2,2,83,LCD 4x44/8x40,-0,2,2,-0,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152VC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2 x WDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152VC-A,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2 x WDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152VD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L152VD-X,Active,Active,ARM Cortex-M3,32,384,16384,80,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,
STM32L152VE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L152ZC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2 x WDG,RTC,SysTick,40,-0,2,2,115,LCD 4x44/8x40,2,2,3,2,-0,USB Device,3,-0,-0,-0,-0,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L152ZD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,LCD 4x44/8x40,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,-0,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L152ZE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,LCD 4x44/8x40,2,2,3,2,-0,USB Device,5,-0,-0,-0,-0,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L162QD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2 x WDG,RTC,SysTick,40,-0,2,2,109,LCD 4x44/8x40,3,2,3,2,-0,USB Device,5,-0,-0,FSMC,SDIO,AES,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L162RC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,2,2,3,2,-0,USB Device,3,-0,-0,-0,AES,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L162RC-A,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,2,2,3,2,-0,USB Device,3,-0,-0,-0,AES,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L162RD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,3,2,3,2,-0,USB Device,5,-0,-0,SDIO,AES,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,,
STM32L162RE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,21,-0,2,2,51,LCD 4x32/8x28,2,2,3,2,-0,USB Device,5,-0,-0,-0,AES,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L162VC,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,3,-0,-0,-0,AES,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L162VC-A,Active,Active,ARM Cortex-M3,32,256,8192,32,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,3,-0,-0,-0,AES,-0,1.65,3.6,0.3,185,-40,85,,,,,,,,,,,,,
STM32L162VD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2 x WDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,AES,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L162VE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,25,-0,2,2,83,LCD 4x44/8x40,2,2,3,2,-0,USB Device,5,-0,-0,-0,AES,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L162ZD,Active,Active,ARM Cortex-M3,32,384,12288,48,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,LCD 4x44/8x40,3,2,3,2,-0,USB Device,5,-0,-0,FMC,SDIO,AES,-0,1.65,3.6,0.3,230,-40,85,,,,,,,,,,,,
STM32L162ZE,Active,Active,ARM Cortex-M3,32,512,16384,80,8,1,2xWDG,RTC,SysTick,40,-0,2,2,115,LCD 4x44/8x40,2,2,3,2,-0,USB Device,5,-0,-0,-0,AES,-0,1.65,3.6,0.3,195,-40,85,,,,,,,,,,,,,
STM32L431CB,Active,Active,ARM Cortex-M4,80,128,0,64,7,1,2xWDG,RTC,SysTick,10,-0,2,2,38,-0,1,3,3,-0,1,-0,3,1,SAI,Quad SPI,-0,true,1.71,3.6,0.01,80,-40,85,,,,,,,,,,,,,
STM32L431KB,Active,Active,ARM Cortex-M4,80,128,0,64,7,1,2xWDG,RTC,SysTick,10,-0,2,2,26,-0,1,2,2,-0,1,-0,2,1,SAI,Quad SPI,-0,true,1.71,3.6,0.01,80,-40,85,,,,,,,,,,,,,
STM32L431KC,Active,Active,ARM Cortex-M4,80,256,0,64,7,1,2xWDG,RTC,SysTick,10,-0,2,2,26,-0,1,2,2,-0,1,-0,2,1,SAI,Quad SPI,-0,true,1.71,3.6,0.01,80,-40,85,,,,,,,,,,,,,
STM32L431RC,Active,Active,ARM Cortex-M4,80,256,0,64,7,1,2xWDG,RTC,SysTick,16,-0,2,2,52,-0,1,3,3,-0,1,-0,3,1,SAI,Quad SPI,SDIO,-0,true,1.71,3.6,0.01,80,-40,85,,,,,,,,,,,,
